Date,Avg Top Performers,Avg Bottom Performers
2004-01,-1.406,5.343999999999999
2004-02,6.633999999999999,3.2909999999999995
2004-03,6.55,-1.06
2004-04,-4.794,-2.473
2004-05,1.7560000000000002,1.4819999999999998
2004-06,8.132,2.4019999999999997
2004-07,-3.6720000000000006,-7.108
2004-08,-0.026000000000000245,4.829
2004-09,3.446,3.9300000000000006
2004-10,4.9910000000000005,0.27300000000000013
2004-11,8.955,5.753
2004-12,5.032000000000001,3.5380000000000003
2005-01,2.3689999999999993,-5.643
2005-02,6.031999999999998,2.2359999999999998
2005-03,-4.922,-3.7969999999999997
2005-04,-1.3380000000000003,-1.7880000000000003
2005-05,5.465999999999999,5.326
2005-06,1.294,-0.02900000000000009
2005-07,7.571,12.666
2005-08,-2.3890000000000002,-0.23800000000000016
2005-09,2.563999999999999,-2.035
2005-10,-3.5420000000000003,-0.925
2005-11,5.684000000000001,3.228
2005-12,-0.45599999999999985,-0.6240000000000001
2006-01,12.373000000000001,6.169
2006-02,-0.027999999999999935,3.0349999999999997
2006-03,5.672000000000001,-0.7230000000000002
2006-04,-3.164,-0.818
2006-05,-5.6049999999999995,-4.516
2006-06,3.783,0.21700000000000016
2006-07,-0.985,-2.2129999999999996
2006-08,0.41400000000000003,4.243
2006-09,2.377,-1.4739999999999998
2006-10,7.156000000000001,2.37
2006-11,3.443,5.149
2006-12,-4.367,1.6939999999999997
2007-01,9.114,5.624999999999999
2007-02,-0.1419999999999999,-1.1179999999999999
2007-03,2.5419999999999994,2.161
2007-04,3.779,4.112
2007-05,0.21699999999999992,3.7879999999999994
2007-06,-5.4350000000000005,-1.8189999999999997
2007-07,-2.584,-5.9239999999999995
2007-08,4.088,-2.658
2007-09,4.9990000000000006,0.41
2007-10,4.098999999999999,-2.092
2007-11,-4.628,-6.235000000000001
2007-12,2.4170000000000003,3.4790000000000005
2008-01,-5.672000000000001,6.203
2008-02,0.27600000000000025,-1.3390000000000009
2008-03,-1.099,-0.8629999999999999
2008-04,10.040000000000001,1.445
2008-05,-0.342,0.3450000000000003
2008-06,-2.7049999999999996,-13.513
2008-07,-7.342000000000001,1.3600000000000003
2008-08,-0.6639999999999998,8.074
2008-09,-13.271999999999997,-7.071
2008-10,-15.812999999999999,-25.778999999999996
2008-11,1.0309999999999993,-10.505999999999998
2008-12,0.951,5.251
2009-01,-10.807000000000002,-13.294
2009-02,-13.668999999999997,-9.464000000000002
2009-03,11.124999999999998,10.541
2009-04,10.424000000000003,25.959000000000003
2009-05,2.575,0.07100000000000009
2009-06,-0.07499999999999991,0.75
2009-07,16.860999999999997,11.118
2009-08,4.436999999999999,7.006
2009-09,2.811,0.7840000000000001
2009-10,-6.483,-6.5649999999999995
2009-11,8.152,1.7899999999999998
2009-12,6.154999999999999,7.199999999999998
2010-01,-1.7109999999999999,1.559
2010-02,7.045999999999999,2.54
2010-03,10.693000000000001,8.006
2010-04,4.057,8.925999999999998
2010-05,-9.349,-7.57
2010-06,-6.215999999999999,-6.904999999999999
2010-07,12.295,7.115
2010-08,-4.792999999999999,-4.0089999999999995
2010-09,13.557999999999998,7.441000000000001
2010-10,4.755,2.175
2010-11,-1.9860000000000002,1.254
2010-12,9.858,8.792
2011-01,4.703,0.998
2011-02,1.597,3.062
2011-03,5.85,0.18399999999999989
2011-04,4.059,3.543
2011-05,-2.098,-2.1299999999999994
2011-06,-0.5939999999999998,-3.081
2011-07,-4.351,-3.2879999999999994
2011-08,-6.9719999999999995,-5.2459999999999996
2011-09,-10.889,-6.811000000000002
2011-10,13.201999999999998,11.394
2011-11,-1.6630000000000003,0.8260000000000002
2011-12,2.3819999999999997,2.3609999999999998
2012-01,6.739,5.291
2012-02,2.498,5.14
2012-03,4.096,2.769
2012-04,4.244999999999999,1.283
2012-05,-4.059,-8.99
2012-06,2.473,4.955
2012-07,1.8850000000000002,-1.391
2012-08,1.2890000000000004,4.335
2012-09,1.1239999999999999,5.0840000000000005
2012-10,0.5149999999999999,1.7369999999999997
2012-11,1.315,3.192
2012-12,1.033,2.7760000000000002
2013-01,6.505,8.096
2013-02,1.8329999999999997,2.628
2013-03,2.411,4.9399999999999995
2013-04,1.0,-0.7919999999999999
2013-05,2.5249999999999995,5.555999999999999
2013-06,-1.077,-1.5849999999999997
2013-07,6.819,8.528
2013-08,-2.716,-2.627
2013-09,4.438000000000001,3.255
2013-10,3.5460000000000003,5.486
2013-11,0.727,2.0949999999999998
2013-12,1.7230000000000003,3.757
2014-01,0.020000000000000018,-3.647
2014-02,3.8949999999999996,7.081999999999999
2014-03,-1.011,-0.016999999999999994
2014-04,-0.8620000000000001,-1.8700000000000003
2014-05,1.307,1.1780000000000002
2014-06,3.726,4.099
2014-07,-4.767,-0.6189999999999999
2014-08,6.682,3.822
2014-09,-3.914,-3.557
2014-10,10.178,2.906
2014-11,3.719,2.9699999999999998
2014-12,2.5770000000000004,-0.3669999999999998
2015-01,0.40099999999999997,-1.654
2015-02,1.044,7.246
2015-03,1.791,-0.9840000000000002
2015-04,-0.12100000000000004,2.005
2015-05,2.709,2.686
2015-06,-3.914,-2.232
2015-07,3.1310000000000002,0.6439999999999999
2015-08,-4.108,-4.398000000000001
2015-09,-0.9100000000000004,-6.258000000000001
2015-10,6.427999999999999,7.714
2015-11,-2.652,1.285
2015-12,-1.9200000000000004,-5.488
2016-01,-3.1990000000000003,-3.7920000000000003
2016-02,-0.8649999999999999,4.218999999999999
2016-03,6.121,11.435999999999998
2016-04,-2.958,2.304
2016-05,6.0040000000000004,-0.43900000000000006
2016-06,2.346,0.17199999999999993
2016-07,3.4200000000000004,2.8229999999999995
2016-08,-3.31,0.2859999999999999
2016-09,1.8130000000000002,1.536
2016-10,-1.6219999999999999,-1.029
2016-11,4.785000000000001,8.434999999999999
2016-12,3.942,0.19099999999999992
2017-01,3.8859999999999992,2.682
2017-02,4.697,3.8289999999999997
2017-03,0.7460000000000001,-0.13200000000000003
2017-04,1.627,1.5669999999999997
2017-05,6.289,-1.034
2017-06,-1.6029999999999998,3.0060000000000002
2017-07,2.649,2.2809999999999997
2017-08,4.555999999999999,-1.2320000000000002
2017-09,-2.7920000000000003,4.922
2017-10,1.8479999999999996,3.3349999999999995
2017-11,0.7219999999999998,0.188
2017-12,-4.525,2.8240000000000003
2018-01,2.971,5.865
2018-02,-5.4879999999999995,-3.309
2018-03,0.6010000000000001,-0.6680000000000001
2018-04,-2.886,0.16699999999999998
2018-05,4.081,-0.7070000000000001
2018-06,2.1879999999999997,-0.5769999999999998
2018-07,2.6370000000000005,5.7250000000000005
2018-08,2.47,-0.006000000000000139
2018-09,-0.5050000000000001,-2.347
2018-10,-6.81,-8.738000000000001
2018-11,3.553,3.2359999999999998
2018-12,-7.0920000000000005,-11.01
2019-01,4.27,14.524000000000001
2019-02,2.136,3.043
2019-03,4.191000000000001,-1.3900000000000001
2019-04,1.059,4.662
2019-05,0.9099999999999999,-5.492999999999999
2019-06,3.1570000000000005,3.653
2019-07,0.6290000000000002,-0.3139999999999999
2019-08,2.5479999999999996,-5.1419999999999995
2019-09,0.6679999999999999,5.683
2019-10,-0.8539999999999999,4.148000000000001
2019-11,-1.9329999999999998,3.557000000000001
2019-12,1.8709999999999998,-0.40800000000000003
2020-01,5.9,-8.133
2020-02,-8.872,-8.383
2020-03,-8.581,-19.407
2020-04,7.5840000000000005,20.034999999999997
2020-05,9.159,3.8280000000000003
2020-06,2.043,1.4860000000000002
2020-07,10.062999999999999,0.14599999999999974
2020-08,-0.15900000000000009,3.9339999999999997
2020-09,-0.546,-1.95
2020-10,-0.642,4.388
2020-11,4.238,14.947
2020-12,4.646999999999999,2.603
2021-01,-5.787,-1.004
2021-02,-2.015,14.407999999999998
2021-03,5.03,11.264
2021-04,6.9719999999999995,4.53
2021-05,0.5139999999999998,7.1659999999999995
2021-06,-0.9960000000000001,-5.569
2021-07,3.1260000000000003,1.2510000000000001
2021-08,0.42700000000000016,5.5489999999999995
2021-09,-5.558,-7.448999999999998
2021-10,11.797,7.904999999999999
2021-11,0.43599999999999994,-3.2230000000000003
2021-12,7.428,6.2509999999999994
2022-01,-10.846,-0.917
2022-02,-3.3660000000000005,-3.027
2022-03,-0.7089999999999999,-2.3200000000000003
2022-04,-7.193,-7.2299999999999995
2022-05,-2.0119999999999996,1.533
2022-06,-6.354,-13.478
2022-07,10.774000000000001,6.462999999999999
2022-08,-4.73,-5.770999999999999
2022-09,-6.847000000000001,-9.012000000000002
2022-10,4.986,12.141
2022-11,6.784999999999999,3.2340000000000004
2022-12,-4.107999999999999,-5.911
2023-01,7.464000000000001,10.187000000000001
2023-02,-3.7299999999999995,-6.464999999999999
2023-03,1.1779999999999997,-6.042000000000001
2023-04,3.5699999999999994,3.489
2023-05,-7.073,-6.919
2023-06,9.969000000000001,12.139999999999999
2023-07,3.879,6.452000000000001
2023-08,-2.282,-4.747
2023-09,-6.066000000000001,-8.440999999999999
2023-10,-4.186,-4.242
2023-11,8.737,9.502999999999998
2023-12,6.407000000000001,10.965
