Date,Avg Top Performers,Avg Bottom Performers
2002-02,6.702,-3.283
2002-03,2.319,7.995
2002-04,-0.5720000000000001,-4.992
2002-05,0.683,0.5189999999999999
2002-06,-0.6580000000000001,-4.970999999999999
2002-07,-5.627,-7.581999999999999
2002-08,1.3689999999999998,-3.3939999999999997
2002-09,-9.55,-4.207
2002-10,4.406,5.2219999999999995
2002-11,6.147,6.334999999999999
2002-12,-2.6060000000000003,-2.748
2003-01,-2.3259999999999996,-0.30799999999999994
2003-02,5.083,-2.901
2003-03,1.0390000000000001,1.94
2003-04,3.7739999999999996,9.401
2003-05,9.763000000000002,7.286
2003-06,-0.7379999999999998,-0.11900000000000019
2003-07,2.873,5.017
2003-08,1.309,3.569
2003-09,1.9459999999999993,0.608
2003-10,9.158000000000001,9.653
2003-11,5.369999999999999,1.609
2003-12,1.142,0.4350000000000002
2004-01,3.844,-0.44800000000000006
2004-02,6.605000000000001,-2.191
2004-03,2.873,5.529
2004-04,-5.414,-0.33500000000000013
2004-05,2.9199999999999995,-0.0900000000000001
2004-06,2.355,6.39
2004-07,-3.1770000000000005,-5.016
2004-08,5.863,1.0110000000000003
2004-09,0.29499999999999993,9.327
2004-10,1.9909999999999997,1.481
2004-11,6.119,3.118
2004-12,3.498,5.686999999999999
2005-01,-1.3439999999999999,-1.6410000000000005
2005-02,7.202,-1.543
2005-03,-3.56,-0.3130000000000003
2005-04,-6.093000000000001,-2.1599999999999997
2005-05,4.628,6.226999999999999
2005-06,-2.7680000000000002,1.083
2005-07,6.6659999999999995,4.815
2005-08,-1.1940000000000002,-1.2020000000000002
2005-09,1.9120000000000001,-1.923
2005-10,-0.7880000000000005,1.934
2005-11,2.968000000000001,3.6719999999999997
2005-12,-1.1059999999999999,-0.674
2006-01,4.695,6.638
2006-02,6.894999999999999,-2.157
2006-03,6.015000000000001,4.252000000000001
2006-04,-2.3280000000000003,2.431
2006-05,-4.241,-1.06
2006-06,2.3360000000000003,-1.2339999999999998
2006-07,-1.222,-3.199
2006-08,3.165,2.1640000000000006
2006-09,0.5630000000000001,4.254
2006-10,1.984,3.2
2006-11,2.741,3.6700000000000004
2006-12,-0.5340000000000001,0.46399999999999986
2007-01,5.309000000000001,4.831
2007-02,5.787,-0.483
2007-03,2.5260000000000002,1.475
2007-04,3.7369999999999997,5.89
2007-05,2.2409999999999997,1.778
2007-06,-1.4040000000000001,-0.5350000000000003
2007-07,-3.979,-0.5159999999999999
2007-08,-0.867,0.11200000000000002
2007-09,0.8470000000000001,4.970000000000001
2007-10,4.151999999999999,3.9589999999999996
2007-11,-1.9279999999999997,-2.529
2007-12,0.5970000000000001,-1.228
2008-01,-0.09100000000000005,-6.504
2008-02,11.539,-8.465
