Date,Top Performers,Bottom Performers
2016-08,"INCY, TTWO, VMC, ATO, CMS, EIX, MAA, ROL, FRT, POOL","TER, PPG, NUE, HBAN, CMI, RHI, DOV, STT, LNC, EMN"
2016-09,"TTWO, INCY, ATO, VMC, CMS, EIX, ROL, FRT, MAA, ED","ROK, JBHT, RHI, PPG, CMI, STT, DOV, NUE, LNC, EMN"
2016-10,"TTWO, INCY, ATO, CMS, VMC, EIX, ROL, ED, HOLX, MAA","HBAN, ROK, PPG, RHI, STT, CMI, DOV, NUE, LNC, EMN"
2016-11,"TTWO, INCY, ATO, VMC, CMS, ROL, EIX, ED, DTE, MAA","AFL, ROK, CMI, RHI, STT, LNC, NUE, EMN, PPG, DOV"
2016-12,"TTWO, INCY, ATO, VMC, ROL, CMS, EIX, MAA, DTE, ED","ADM, ROK, NUE, AFL, CMI, STT, LNC, EMN, DOV, PPG"
2017-01,"TTWO, INCY, ATO, CMS, ROL, EIX, MAA, VMC, DTE, ESS","ADM, ROK, LNC, AFL, NUE, STT, CMI, DOV, EMN, PPG"
2017-02,"TTWO, ROL, ATO, CMS, ED, EIX, HOLX, PNW, DTE, POOL","CMI, IEX, AFL, RHI, NUE, STT, LNC, DOV, EMN, PPG"
2017-03,"TTWO, ROL, ATO, CMS, ED, EIX, POOL, HOLX, PNW, DTE","STT, IEX, RHI, AFL, NUE, LNC, CMI, DOV, EMN, PPG"
2017-04,"TTWO, ROL, INCY, ATO, ED, CMS, HOLX, PNW, AOS, POOL","AFL, ADM, RHI, STT, NUE, CMI, LNC, DOV, PPG, EMN"
2017-05,"TTWO, ROL, INCY, HOLX, ATO, CMS, ED, POOL, PNW, AOS","AFL, ADM, JBHT, NUE, LNC, CMI, RHI, PPG, DOV, EMN"
2017-06,"TTWO, ROL, INCY, ED, ATO, CMS, PNW, POOL, EIX, VMC","BXP, CMI, LNC, JBHT, NUE, ADM, RHI, DOV, PPG, EMN"
2017-07,"TTWO, ROL, POOL, INCY, ED, ATO, AOS, CMS, PNW, VMC","JBHT, BXP, CMI, NUE, LNC, ADM, RHI, EMN, PPG, DOV"
2017-08,"TTWO, ROL, INCY, ATO, CMS, ED, PNW, AOS, CHD, DTE","APD, BXP, JBHT, LNC, EMN, NUE, ADM, DOV, PPG, RHI"
2017-09,"TTWO, ROL, INCY, ATO, CMS, ED, PNW, AOS, AEE, DTE","CMI, SNA, BXP, EMN, LNC, DOV, NUE, ADM, PPG, RHI"
2017-10,"TTWO, ROL, ATO, CMS, INCY, ED, PNW, AOS, MAA, AVY","SNA, BXP, STT, DOV, EMN, LNC, RHI, PPG, ADM, NUE"
2017-11,"TTWO, ROL, ATO, CMS, TER, ED, AVY, PNW, POOL, AEE","SNA, DOV, STT, EMN, BXP, LNC, PPG, ADM, NUE, RHI"
2017-12,"TTWO, ROL, ATO, CMS, ED, AVY, POOL, PNW, AOS, AEE","DOV, APD, STT, BXP, EMN, LNC, RHI, NUE, PPG, ADM"
2018-01,"TTWO, ROL, ATO, AVY, CMS, ED, TER, POOL, DHI, VMC","HBAN, APD, EMN, BXP, STT, NUE, LNC, RHI, PPG, ADM"
2018-02,"TTWO, ROL, TER, ATO, POOL, AVY, ED, DHI, BAX, CMS","STT, NUE, APD, FRT, INCY, LNC, ADM, BXP, RHI, PPG"
2018-03,"TTWO, ROL, TER, POOL, ATO, AVY, BAX, ED, AOS, AEE","MHK, SNA, APD, INCY, FRT, LNC, ADM, BXP, RHI, PPG"
2018-04,"TTWO, ROL, TER, POOL, ATO, ED, CMS, AEE, AVY, IEX","APD, MHK, ADM, SNA, FRT, LNC, INCY, RHI, BXP, PPG"
2018-05,"TTWO, ROL, POOL, ATO, CMS, ED, AEE, TER, PNW, BAX","NUE, FRT, RHI, MHK, ADM, SNA, LNC, BXP, PPG, INCY"
2018-06,"TTWO, ROL, POOL, ATO, AEE, CMS, BAX, ED, PNW, TER","STT, RHI, HOLX, BXP, SNA, MHK, ADM, LNC, PPG, INCY"
2018-07,"TTWO, ATO, ROL, POOL, AEE, CMS, ED, PNW, TER, DTE","CMI, ADM, BXP, STT, HOLX, SNA, MHK, LNC, PPG, INCY"
2018-08,"TTWO, ROL, ATO, POOL, TER, CMS, AEE, ED, PNW, DTE","ADM, HBAN, BXP, SNA, HOLX, STT, LNC, PPG, MHK, INCY"
2018-09,"TTWO, ROL, ATO, CMS, POOL, AEE, TER, ED, PNW, DTE","HBAN, VMC, NUE, HOLX, SNA, STT, PPG, LNC, MHK, INCY"
2018-10,"TTWO, ROL, ATO, BAX, CMS, AEE, POOL, CHD, DTE, PNW","VMC, RHI, BXP, HOLX, HBAN, PPG, STT, LNC, MHK, INCY"
2018-11,"TTWO, ROL, ATO, AEE, CMS, DTE, PNW, CHD, TER, EIX","VMC, PPG, HOLX, RHI, SWK, SNA, LNC, STT, INCY, MHK"
2018-12,"ROL, TTWO, AEE, CMS, ATO, DTE, CHD, PNW, ED, POOL","AOS, RHI, SWK, VMC, DHI, SNA, LNC, STT, INCY, MHK"
2019-01,"TTWO, ROL, CHD, AEE, ATO, COO, POOL, CMS, DTE, PNW","DHI, HBAN, SJM, FRT, BXP, LNC, STT, SNA, INCY, MHK"
2019-02,"TTWO, CHD, ROL, COO, AEE, AFL, BRO, BAX, PNW, ATO","AOS, INCY, PPG, LNC, BXP, STT, SJM, FRT, SNA, MHK"
2019-03,"TTWO, ROL, CHD, AEE, TER, AFL, BRO, PNW, CMS, ATO","NUE, PPG, INCY, VMC, BXP, SJM, STT, FRT, SNA, MHK"
2019-04,"TTWO, ROL, CHD, AEE, BAX, AFL, ATO, COO, POOL, PNW","SJM, PPG, EMN, JBHT, NUE, BXP, FRT, STT, SNA, MHK"
2019-05,"TTWO, TER, CHD, ROL, AEE, POOL, BRO, ATO, CMS, FE","LNC, EMN, INCY, JBHT, BXP, FRT, NUE, SNA, STT, MHK"
2019-06,"TTWO, ROL, CHD, TER, POOL, AEE, ROP, BRO, COO, ATO","PPG, FRT, JBHT, ADM, SNA, NUE, EMN, AOS, STT, MHK"
2019-07,"TTWO, TER, ROL, CHD, ROP, POOL, COO, BRO, AEE, APD","JBHT, BXP, ADM, SJM, SNA, FRT, NUE, STT, AOS, MHK"
2019-08,"TTWO, TER, CHD, BRO, ROL, ROP, AEE, COO, POOL, APD","INCY, BXP, ADM, FRT, SJM, SNA, NUE, AOS, STT, MHK"
2019-09,"TTWO, TER, CHD, BRO, AEE, CMS, POOL, ROP, FE, ROL","BXP, SJM, ADM, SNA, LNC, EMN, NUE, AOS, STT, MHK"
2019-10,"TTWO, TER, CHD, POOL, AEE, CMS, BRO, FE, ROL, ATO","ADM, SJM, EMN, BXP, SNA, NUE, INCY, AOS, STT, MHK"
2019-11,"TTWO, TER, POOL, BRO, CHD, CMS, AEE, ESS, ROL, MAA","INCY, SJM, ADM, SNA, EMN, NUE, AOS, LNC, STT, MHK"
2019-12,"TTWO, CHD, TER, POOL, CMS, FE, AEE, DHI, MAA, ESS","SJM, INCY, ADM, EMN, SNA, AOS, STT, NUE, LNC, MHK"
2020-01,"TTWO, TER, CHD, FE, POOL, CMS, BRO, AEE, ATO, DHI","SJM, HBAN, INCY, EMN, SNA, STT, AOS, NUE, LNC, MHK"
2020-02,"TTWO, BRO, CHD, FE, CMS, POOL, AEE, TER, DHI, ATO","SJM, HBAN, STT, EMN, SNA, AOS, NUE, INCY, LNC, MHK"
2020-03,"TTWO, BRO, TER, POOL, AEE, ROL, CHD, DHI, FE, APD","HBAN, SNA, ADM, STT, EMN, AOS, INCY, NUE, LNC, MHK"
2020-04,"TTWO, TER, BRO, POOL, FDS, BAX, ROL, APD, ROP, IEX","BXP, STT, HBAN, SNA, NUE, FRT, INCY, EMN, LNC, MHK"
2020-05,"TTWO, POOL, TER, FDS, BRO, ROL, APD, BAX, FE, CHD","AOS, SWK, SNA, EMN, STT, HBAN, FRT, NUE, LNC, MHK"
2020-06,"POOL, TTWO, BRO, FDS, TER, APD, FE, CHD, ROP, ROL","AOS, EMN, SNA, BXP, STT, NUE, HBAN, FRT, LNC, MHK"
2020-07,"TER, POOL, TTWO, FDS, BRO, APD, ROL, CHD, ROP, FE","SNA, NTRS, BXP, EMN, FRT, NUE, STT, HBAN, LNC, MHK"
2020-08,"POOL, TTWO, TER, FDS, BRO, CHD, APD, ROL, ROP, CMS","SNA, INCY, EMN, BXP, NUE, HBAN, STT, FRT, LNC, MHK"
2020-09,"POOL, FDS, TER, CHD, BRO, TTWO, ROL, APD, ROP, CMS","AOS, INCY, BXP, NUE, EMN, HBAN, FRT, STT, LNC, MHK"
2020-10,"POOL, CHD, TER, APD, BRO, FDS, ROL, TTWO, CMS, DHI","NTRS, EIX, EMN, NUE, BXP, FRT, HBAN, STT, MHK, LNC"
2020-11,"POOL, CHD, ROL, TER, BRO, APD, HOLX, FDS, CMS, TTWO","EMN, NTRS, INCY, NUE, HBAN, BXP, FRT, STT, LNC, MHK"
2020-12,"POOL, TER, CHD, ROL, BRO, TTWO, APD, FDS, CMS, AEE","EMN, NTRS, NUE, AOS, HBAN, BXP, FRT, STT, LNC, MHK"
2021-01,"POOL, TER, TTWO, ROL, CHD, BRO, FDS, CMS, APD, AEE","SNA, NTRS, AOS, HBAN, NUE, BXP, FRT, STT, LNC, MHK"
2021-02,"POOL, TER, CHD, ROL, TTWO, HOLX, BRO, APD, CMS, AEE","EMN, NTRS, HBAN, AOS, FRT, BXP, NUE, STT, MHK, LNC"
2021-03,"TER, POOL, TTWO, CHD, BRO, MAA, CMS, ROL, HOLX, APD","HBAN, EMN, AOS, FRT, NUE, NTRS, BXP, MHK, LNC, STT"
2021-04,"POOL, TER, TTWO, CHD, BRO, AEE, CMS, APD, HOLX, MAA","AOS, GL, HBAN, NTRS, FRT, EMN, BXP, MHK, STT, LNC"
2021-05,"TER, POOL, CHD, TTWO, BRO, AVY, ROL, CMS, AEE, MAA","AOS, GL, NTRS, HBAN, FRT, EMN, BXP, MHK, STT, LNC"
2021-06,"POOL, TER, CHD, CINF, AVY, TTWO, BRO, APD, MAA, CMS","NTRS, RHI, GL, HBAN, EMN, FRT, BXP, MHK, LNC, STT"
2021-07,"POOL, TER, CINF, AVY, BRO, CHD, APD, TTWO, MAA, CMS","RHI, NTRS, GL, EMN, HBAN, FRT, BXP, MHK, STT, LNC"
2021-08,"POOL, TER, MAA, BRO, TTWO, CHD, CINF, APD, AVY, ROL","RHI, NTRS, GL, FRT, BXP, MHK, HBAN, EMN, STT, LNC"
2021-09,"POOL, TER, AVY, MAA, BRO, CINF, VMC, AEE, HOLX, CMS","RHI, NTRS, GL, EMN, HBAN, FRT, MHK, STT, BXP, LNC"
2021-10,"POOL, TER, MAA, BRO, AVY, FDS, CINF, VMC, HOLX, CHD","SWK, EIX, NTRS, FRT, GL, MHK, EMN, BXP, STT, LNC"
2021-11,"POOL, TER, AVY, BRO, MAA, VMC, APD, FDS, DHI, CHD","INCY, NTRS, STT, EIX, HBAN, EMN, GL, FRT, BXP, LNC"
2021-12,"POOL, TER, BRO, MAA, AVY, VMC, FDS, DHI, APD, TTWO","SWK, PNW, NTRS, EMN, STT, HBAN, FRT, GL, BXP, LNC"
2022-01,"POOL, TER, MAA, BRO, FDS, VMC, AVY, TTWO, SJM, DHI","MHK, SWK, HBAN, AFL, EMN, GL, STT, FRT, BXP, LNC"
2022-02,"POOL, TER, BRO, MAA, VMC, FDS, SJM, AVY, CHD, TTWO","GL, EMN, HBAN, SWK, STT, INCY, MHK, FRT, LNC, BXP"
2022-03,"POOL, TER, BRO, NUE, MAA, TTWO, ADM, SJM, FDS, VMC","PNW, HBAN, SWK, PPG, STT, BXP, INCY, MHK, FRT, LNC"
2022-04,"POOL, NUE, BRO, TER, ADM, MAA, CINF, TTWO, JBHT, FDS","GL, IEX, STT, INCY, PPG, BXP, SWK, MHK, LNC, FRT"
2022-05,"NUE, POOL, ADM, TER, BRO, MAA, AVY, JBHT, CMS, AEE","MHK, NTRS, HBAN, PPG, PNW, FRT, BXP, STT, LNC, SWK"
2022-06,"NUE, ADM, TER, POOL, JBHT, BRO, AVY, CMS, ED, ROL","COO, GL, PPG, INCY, MHK, ESS, FRT, BXP, LNC, SWK"
2022-07,"NUE, ADM, POOL, TER, BRO, JBHT, ROL, MAA, AVY, DHI","HBAN, PPG, ESS, COO, MHK, BAX, FRT, LNC, BXP, SWK"
2022-08,"NUE, ADM, POOL, ROL, BRO, AVY, MAA, JBHT, TER, ED","INCY, NTRS, HBAN, ESS, COO, BAX, FRT, LNC, BXP, SWK"
2022-09,"NUE, ADM, SJM, POOL, ROL, BRO, AVY, FDS, SNA, ED","INCY, TTWO, MHK, COO, ESS, LNC, FRT, BAX, SWK, BXP"
2022-10,"NUE, ADM, ROL, BRO, FDS, POOL, SJM, AVY, SNA, RHI","COO, EIX, PNW, LNC, MHK, ESS, FRT, BAX, BXP, SWK"
2022-11,"NUE, ADM, ROL, SJM, FDS, BRO, POOL, CMI, HOLX, SNA","COO, PNW, PPG, NTRS, BAX, FRT, ESS, MHK, BXP, SWK"
2022-12,"NUE, ADM, ROL, SJM, FDS, POOL, BRO, SNA, AVY, HOLX","INCY, TTWO, NTRS, FRT, BAX, MHK, ESS, LNC, BXP, SWK"
2023-01,"NUE, ADM, SJM, ROL, DHI, FDS, HOLX, POOL, BRO, AVY","EIX, TTWO, NTRS, FRT, MHK, ESS, BAX, LNC, BXP, SWK"
2023-02,"NUE, ADM, SJM, POOL, JBHT, DHI, SNA, CMI, AOS, HOLX","COO, MHK, PNW, TTWO, FRT, ESS, LNC, BAX, BXP, SWK"
2023-03,"NUE, ADM, SJM, SNA, POOL, JBHT, HOLX, AVY, CMI, AFL","PNW, TTWO, COO, FRT, MHK, ESS, LNC, SWK, BAX, BXP"
2023-04,"NUE, ADM, SNA, HOLX, DHI, AFL, CINF, SJM, RHI, AVY","ROP, STT, NTRS, ESS, INCY, TTWO, LNC, SWK, BXP, BAX"
2023-05,"NUE, ADM, SNA, DHI, HOLX, AFL, CINF, BRO, SJM, ROL","FRT, STT, ESS, NTRS, TTWO, INCY, SWK, LNC, BAX, BXP"
2023-06,"NUE, SNA, ADM, VMC, DHI, CINF, AFL, HOLX, SJM, ED","MHK, STT, ESS, TTWO, NTRS, INCY, LNC, SWK, BXP, BAX"
2023-07,"NUE, SNA, ADM, DHI, VMC, AFL, SJM, CINF, BRO, ED","ESS, MHK, STT, TTWO, NTRS, LNC, INCY, SWK, BXP, BAX"
2023-08,"NUE, ADM, AFL, SNA, VMC, DHI, SJM, FE, AVY, ED","TER, ROP, STT, NTRS, TTWO, LNC, BXP, INCY, SWK, BAX"
2023-09,"NUE, AFL, ADM, SNA, VMC, AVY, DHI, BRO, ED, CINF","APD, CMS, STT, NTRS, LNC, BXP, TTWO, INCY, SWK, BAX"
2023-10,"NUE, AFL, SNA, ADM, BRO, VMC, CINF, GL, AVY, RHI","EMN, LNC, NTRS, COO, MHK, BXP, TTWO, INCY, BAX, SWK"
2023-11,"NUE, AFL, SNA, ADM, BRO, CINF, DHI, GL, RHI, FE","POOL, TER, NTRS, TTWO, BXP, MHK, LNC, INCY, SWK, BAX"
2023-12,"NUE, AFL, DHI, SNA, ADM, BRO, FE, CINF, VMC, GL","EMN, NTRS, TTWO, TER, MHK, BXP, INCY, LNC, BAX, SWK"
