Date,Top Performers,Bottom Performers
2007-08,"TER, ADM, MHK, CHD, JBHT, FE, ROL, FDS, CMS, EIX, SJM, SNA, ROP, TTWO, VMC, LNC, ROK, AOS, EMN, BAX, ATO, ED, IEX, STT, MAA","NUE, BXP, POOL, RHI, ESS, COO, DOV, CINF, FRT, SWK, AVY, PNW, AEE, INCY, DHI, GL, AFL, NTRS, HOLX, BRO, HBAN, DTE, PPG, CMI, APD"
2007-09,"TER, ADM, MHK, CHD, JBHT, FE, ROL, FDS, CMS, EIX, SJM, SNA, ROP, TTWO, VMC, LNC, ROK, AOS, EMN, BAX, ATO, ED, IEX, STT, MAA","NUE, BXP, POOL, RHI, ESS, COO, DOV, CINF, FRT, SWK, AVY, PNW, AEE, INCY, DHI, GL, AFL, NTRS, HOLX, BRO, HBAN, DTE, PPG, CMI, APD"
2007-10,"TER, ADM, MHK, CHD, JBHT, FE, ROL, FDS, CMS, EIX, SJM, SNA, ROP, TTWO, VMC, LNC, ROK, AOS, EMN, BAX, ATO, ED, IEX, STT, MAA","NUE, BXP, POOL, RHI, ESS, COO, DOV, CINF, FRT, SWK, AVY, PNW, AEE, INCY, DHI, GL, AFL, NTRS, HOLX, BRO, HBAN, DTE, PPG, CMI, APD"
2007-11,"TER, ADM, MHK, CHD, JBHT, FE, ROL, FDS, CMS, EIX, SJM, SNA, ROP, TTWO, VMC, LNC, ROK, AOS, EMN, BAX, ATO, ED, IEX, STT, MAA","NUE, BXP, POOL, RHI, ESS, COO, DOV, CINF, FRT, SWK, AVY, PNW, AEE, INCY, DHI, GL, AFL, NTRS, HOLX, BRO, HBAN, DTE, PPG, CMI, APD"
2007-12,"TER, ADM, MHK, CHD, JBHT, FE, ROL, FDS, CMS, EIX, SJM, SNA, ROP, TTWO, VMC, LNC, ROK, AOS, EMN, BAX, ATO, ED, IEX, STT, MAA","NUE, BXP, POOL, RHI, ESS, COO, DOV, CINF, FRT, SWK, AVY, PNW, AEE, INCY, DHI, GL, AFL, NTRS, HOLX, BRO, HBAN, DTE, PPG, CMI, APD"
2008-01,"TER, ADM, MHK, CHD, JBHT, FE, ROL, FDS, CMS, EIX, SJM, SNA, ROP, TTWO, VMC, LNC, ROK, AOS, EMN, BAX, ATO, ED, IEX, STT, MAA","NUE, BXP, POOL, RHI, ESS, COO, DOV, CINF, FRT, SWK, AVY, PNW, AEE, INCY, DHI, GL, AFL, NTRS, HOLX, BRO, HBAN, DTE, PPG, CMI, APD"
2008-02,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-03,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-04,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-05,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-06,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-07,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-08,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-09,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-10,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-11,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2008-12,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
2009-01,"SJM, TER, MAA, TTWO, AOS, CMI, DOV, ADM, AFL, NUE, APD, SNA, ESS, ROP, CHD, ATO, HBAN, CMS, NTRS, DTE, HOLX, ED, FDS, BXP, PNW","SWK, PPG, FE, EIX, LNC, AEE, STT, ROK, CINF, IEX, RHI, FRT, POOL, BRO, BAX, DHI, INCY, COO, JBHT, MHK, VMC, GL, AVY, EMN, ROL"
