Date,Top Performers,Bottom Performers
2015-07,"ED, HOLX, DTE, EIX, DHI, PNW, VMC, ATO, CMS, FRT","EMN, IEX, ROP, ADM, CMI, RHI, COO, AOS, TER, STT"
2015-08,"SJM, VMC, DHI, INCY, AOS, LNC, NTRS, AFL, COO, BXP","APD, JBHT, PPG, NUE, AEE, MAA, ED, POOL, ATO, CHD"
2015-09,"CMS, EIX, PNW, ED, ATO, FRT, AEE, BXP, MAA, POOL","NUE, EMN, CMI, AVY, JBHT, TTWO, FE, IEX, AFL, TER"
2015-10,"SNA, SWK, AFL, APD, FDS, TER, ATO, VMC, IEX, ROK","ADM, DHI, CMI, EIX, ED, PNW, HOLX, ESS, FE, ROL"
2015-11,"DHI, HBAN, TTWO, NTRS, TER, VMC, STT, MAA, ESS, GL","INCY, ROK, MHK, NUE, EIX, APD, DTE, ATO, BXP, CHD"
2015-12,"ED, CMS, ESS, MAA, SJM, FE, BXP, ATO, PNW, BAX","AEE, BRO, MHK, CHD, DHI, DTE, FRT, EIX, TER, SNA"
2016-01,"ATO, ED, CMS, DTE, ROL, EIX, AEE, POOL, FE, SJM","DHI, NTRS, HOLX, MHK, SWK, ESS, CINF, CHD, JBHT, TTWO"
2016-02,"CINF, COO, ROK, CMI, CHD, MHK, BAX, AVY, BRO, JBHT","TER, ESS, BXP, STT, ADM, DTE, SJM, SWK, FDS, ROL"
2016-03,"NTRS, POOL, PNW, HBAN, SNA, ROP, AOS, APD, FE, CMS","BRO, JBHT, ED, IEX, ROK, CHD, FDS, INCY, ROL, HOLX"
2016-04,"ADM, NTRS, AFL, BAX, GL, STT, EMN, CMI, SWK, HBAN","PPG, EIX, ROL, DTE, COO, DHI, FDS, INCY, ROK, POOL"
2016-05,"RHI, MAA, VMC, ADM, AOS, GL, COO, CHD, LNC, ROL","EMN, ROP, NUE, BXP, PPG, BAX, APD, CMI, ED, JBHT"
2016-06,"DTE, EIX, CINF, AEE, FRT, FE, AOS, COO, BXP, CHD","HBAN, NTRS, JBHT, IEX, SWK, CMI, ROK, APD, ROP, TER"
2016-07,"NUE, SWK, IEX, CMI, POOL, BXP, HBAN, FDS, BAX, COO","BRO, ATO, CMS, AEE, DTE, ED, SNA, ROK, MAA, ROP"
2016-08,"TTWO, STT, TER, HBAN, RHI, GL, IEX, NTRS, ROP, APD","ESS, BAX, DHI, SNA, MAA, INCY, BXP, POOL, AVY, HOLX"
2016-09,"ROK, TTWO, ROL, CMI, ROP, JBHT, TER, AOS, DOV, FE","HBAN, GL, STT, RHI, EIX, AEE, SNA, EMN, SWK, MAA"
2016-10,"HBAN, TER, EMN, NTRS, ROL, LNC, FE, DTE, ADM, AEE","COO, TTWO, MAA, RHI, GL, VMC, NUE, CMI, ATO, BAX"
2016-11,"APD, IEX, POOL, DOV, SNA, CINF, AOS, MHK, HOLX, TER","CMS, ATO, SJM, DHI, FRT, DTE, PNW, AEE, ADM, MAA"
2016-12,"RHI, NTRS, ESS, MAA, AEE, ED, ADM, COO, HBAN, DTE","AOS, AVY, INCY, AFL, STT, CINF, DHI, PPG, APD, VMC"
2017-01,"DHI, TTWO, SWK, MHK, BAX, CMI, SJM, SNA, FDS, PPG","ADM, MAA, ESS, APD, FE, NUE, STT, PNW, FRT, GL"
2017-02,"INCY, EIX, ROP, MAA, POOL, COO, NUE, DHI, FE, PNW","AVY, CHD, CMI, APD, FRT, TER, HOLX, SNA, VMC, JBHT"
2017-03,"TER, SWK, HOLX, DHI, POOL, TTWO, ROK, PPG, CMI, ROL","ADM, MAA, CINF, NTRS, FE, GL, AEE, SNA, EIX, STT"
2017-04,"BAX, ESS, HOLX, TTWO, ROP, STT, AOS, APD, ROL, PPG","DOV, DHI, FRT, FDS, SNA, CHD, EMN, ADM, GL, CMI"
2017-05,"COO, BAX, ESS, DTE, DOV, PNW, CMI, ED, CMS, CHD","PPG, STT, NTRS, CINF, HBAN, FE, GL, LNC, DHI, POOL"
2017-06,"COO, HBAN, JBHT, DHI, AVY, EMN, HOLX, IEX, LNC, PPG","INCY, DOV, TER, SNA, CMS, ED, POOL, APD, BRO, NUE"
2017-07,"FE, TTWO, LNC, ROL, CINF, INCY, FRT, AVY, DOV, ATO","SNA, NTRS, MAA, HBAN, BXP, JBHT, EMN, BAX, CMS, APD"
2017-08,"JBHT, AEE, CMS, DTE, PNW, AOS, MAA, EMN, AFL, INCY","GL, ADM, SJM, HOLX, VMC, PPG, STT, ROP, ROK, BXP"
2017-09,"ROK, POOL, LNC, DOV, BRO, AOS, CMI, ROP, SWK, EMN","EIX, AEE, ED, CHD, MHK, FRT, INCY, VMC, AFL, CINF"
2017-10,"AVY, TTWO, AEE, SWK, PPG, FE, ED, ROP, SNA, MHK","ROL, MAA, JBHT, ADM, STT, INCY, FRT, BXP, HBAN, AOS"
2017-11,"SJM, FRT, MHK, AVY, AOS, SNA, CINF, IEX, GL, ATO","TTWO, PPG, COO, ESS, TER, CMI, ROK, ADM, INCY, NUE"
2017-12,"SJM, CHD, CMI, DOV, BXP, JBHT, TER, POOL, SNA, NTRS","FDS, ROP, EIX, IEX, MHK, ESS, RHI, MAA, TTWO, BAX"
2018-01,"TER, AOS, IEX, ROP, EMN, LNC, FE, AVY, ADM, CMI","DHI, ATO, AEE, ESS, DTE, CHD, SWK, SNA, EIX, HOLX"
2018-02,"POOL, EMN, ROL, FDS, AFL, CHD, NTRS, BRO, MAA, HOLX","DHI, VMC, TTWO, CMI, JBHT, ROP, FE, RHI, TER, SJM"
2018-03,"CMS, ESS, FE, MAA, POOL, ATO, ADM, EIX, ED, DHI","DOV, GL, SJM, APD, JBHT, AFL, AOS, COO, CINF, PPG"
2018-04,"BAX, BRO, RHI, ADM, AEE, CMS, AFL, EIX, NTRS, HOLX","TER, INCY, EMN, VMC, CMI, SNA, AVY, BXP, HBAN, COO"
2018-05,"JBHT, ROK, FDS, RHI, ROP, NUE, IEX, MAA, DOV, AOS","CMI, SWK, CINF, AFL, COO, APD, ESS, HBAN, PNW, FE"
2018-06,"SNA, MAA, FRT, POOL, ROL, ADM, TTWO, FE, MHK, HOLX","AVY, NUE, DHI, INCY, IEX, FDS, HBAN, ESS, ROP, BRO"
2018-07,"ROP, LNC, GL, AFL, HOLX, NUE, CMI, PPG, DHI, NTRS","TTWO, BAX, VMC, MHK, JBHT, FE, INCY, PNW, FRT, MAA"
2018-08,"ROL, POOL, FE, HBAN, ADM, SNA, BRO, FRT, BXP, MAA","PNW, EIX, VMC, ROP, CMI, AFL, PPG, ED, GL, IEX"
2018-09,"COO, CHD, SNA, SWK, ROK, BAX, CMI, DOV, TTWO, LNC","TER, DTE, IEX, GL, EMN, JBHT, PPG, ROP, AEE, SJM"
2018-10,"SJM, PNW, DTE, EIX, CINF, AEE, ESS, CMS, FE, VMC","RHI, POOL, ROK, LNC, FRT, BXP, ATO, ED, CHD, FDS"
2018-11,"BAX, PNW, IEX, BXP, SNA, COO, ROL, MAA, DTE, FRT","RHI, HBAN, FE, EMN, JBHT, SJM, EIX, ADM, TTWO, INCY"
2018-12,"EIX, FE, COO, MHK, POOL, IEX, SWK, DTE, MAA, HOLX","CMI, FRT, ROP, ADM, AOS, SJM, INCY, APD, CHD, AFL"
2019-01,"BAX, MHK, CMI, ADM, COO, FDS, IEX, HOLX, DTE, AEE","SJM, AOS, ESS, EMN, DHI, ED, EIX, POOL, CHD, BRO"
2019-02,"VMC, BRO, AOS, HBAN, LNC, FDS, PNW, CINF, INCY, ROL","DHI, SJM, FRT, BXP, JBHT, ADM, SNA, TTWO, GL, NUE"
2019-03,"BAX, CHD, TTWO, DHI, VMC, FDS, ROP, MAA, APD, IEX","NUE, NTRS, TER, HBAN, SNA, ROK, CINF, GL, INCY, BRO"
2019-04,"NTRS, APD, SWK, MHK, BRO, SNA, DHI, GL, VMC, CMI","INCY, ESS, AVY, NUE, AOS, ATO, AEE, PNW, CMS, MAA"
2019-05,"MAA, ESS, COO, INCY, TTWO, CINF, AFL, CMS, FDS, AEE","APD, VMC, SJM, CHD, PNW, BRO, ATO, MHK, DTE, ED"
2019-06,"HBAN, HOLX, MHK, LNC, INCY, JBHT, AFL, ADM, SNA, RHI","DTE, STT, DHI, PNW, SJM, ROL, FRT, CHD, BXP, ESS"
2019-07,"NTRS, TTWO, BRO, HOLX, DHI, RHI, STT, ESS, HBAN, CINF","ROK, MHK, POOL, ROP, NUE, AVY, INCY, MAA, DTE, COO"
2019-08,"MAA, CMS, TTWO, DHI, ESS, CHD, JBHT, PNW, CINF, BAX","FDS, LNC, EMN, STT, RHI, NTRS, SWK, NUE, IEX, APD"
2019-09,"CMI, TER, SWK, ADM, ROK, HBAN, PPG, VMC, GL, ED","CHD, TTWO, COO, ROP, BRO, FDS, APD, AVY, IEX, BAX"
2019-10,"NTRS, MAA, NUE, BXP, JBHT, CMI, TER, PPG, SWK, BRO","CINF, ED, AEE, COO, EIX, BAX, ATO, DHI, CMS, HBAN"
2019-11,"EIX, COO, NTRS, DOV, ROP, BAX, HOLX, CMI, GL, DHI","MHK, AOS, DTE, JBHT, MAA, SNA, FE, VMC, SJM, POOL"
2019-12,"EIX, TER, RHI, ADM, SNA, IEX, SWK, STT, ATO, ED","CINF, ROP, AOS, CMI, NTRS, APD, BXP, NUE, SJM, LNC"
2020-01,"CMS, PNW, COO, ROP, AEE, BAX, FDS, CHD, BXP, ATO","FRT, INCY, NUE, CMI, AOS, PPG, VMC, DOV, GL, SJM"
2020-02,"INCY, SWK, DOV, HBAN, IEX, SNA, ESS, APD, MHK, ROP","CINF, GL, TER, JBHT, NTRS, BXP, DHI, STT, ROL, SJM"
2020-03,"SJM, TTWO, CMI, FE, APD, AEE, TER, CHD, POOL, IEX","PNW, COO, DTE, NTRS, NUE, ROP, AVY, VMC, FDS, ED"
2020-04,"JBHT, ROP, BAX, CHD, AVY, AFL, PPG, MAA, EIX, POOL","IEX, SWK, ROL, DTE, PNW, ED, AEE, CMS, CINF, BRO"
2020-05,"LNC, RHI, CHD, TER, APD, MHK, ADM, HOLX, MAA, ROL","HBAN, STT, AFL, BXP, CINF, EIX, SJM, ESS, SNA, NTRS"
2020-06,"MHK, CINF, SNA, HOLX, VMC, FDS, FRT, BXP, PPG, RHI","COO, MAA, ROP, ROK, AOS, IEX, AFL, DOV, APD, DTE"
2020-07,"CMS, DTE, EMN, JBHT, ADM, GL, ED, DOV, ATO, FDS","INCY, RHI, FE, MHK, ESS, AFL, NTRS, BXP, COO, AVY"
2020-08,"SJM, IEX, JBHT, NUE, DHI, CMI, STT, DOV, ROK, ROL","LNC, EMN, HOLX, PNW, ESS, FE, AEE, ROP, MAA, CHD"
2020-09,"AOS, COO, EMN, DHI, MHK, ADM, CMI, POOL, CMS, VMC","LNC, STT, CHD, CINF, ROL, NUE, MAA, DOV, SNA, AEE"
2020-10,"PNW, AVY, DTE, ROK, NUE, SNA, VMC, ROL, PPG, MHK","RHI, ATO, BRO, JBHT, BAX, INCY, SJM, AOS, DHI, ADM"
2020-11,"AOS, EIX, MAA, FDS, CINF, AVY, ROK, ADM, CMI, COO","AEE, VMC, ED, CMS, INCY, FE, BAX, ROL, POOL, CHD"
2020-12,"TER, COO, POOL, LNC, VMC, BRO, BAX, HOLX, HBAN, DOV","RHI, SNA, ROK, PPG, CMI, NUE, SJM, CHD, CMS, FDS"
2021-01,"HOLX, RHI, HBAN, SNA, MAA, FRT, CMI, INCY, DHI, MHK","BXP, AVY, ED, APD, JBHT, DTE, EMN, AOS, ROK, ADM"
2021-02,"AOS, JBHT, BXP, CMI, FE, NTRS, BRO, ESS, COO, AFL","POOL, ATO, CMS, APD, SJM, ROP, AEE, ROK, INCY, DTE"
2021-03,"MHK, ROK, LNC, BAX, EIX, AFL, IEX, MAA, ROP, ESS","FDS, ADM, VMC, RHI, EMN, FRT, TER, TTWO, COO, BRO"
2021-04,"CINF, FE, BXP, NTRS, MAA, FDS, DOV, ROL, ESS, IEX","BAX, JBHT, STT, AOS, CMI, HOLX, CHD, HBAN, TTWO, ROK"
2021-05,"LNC, EMN, CINF, BXP, SNA, NTRS, TER, TTWO, AFL, ADM","INCY, DTE, BRO, AEE, IEX, FDS, ED, ROK, FE, CHD"
2021-06,"ROK, HOLX, POOL, MAA, ROP, EIX, FRT, ESS, AOS, BRO","PNW, BXP, ATO, SJM, SNA, HBAN, BAX, IEX, FE, CHD"
2021-07,"NUE, ROK, DTE, STT, FDS, COO, DHI, AEE, CMS, ROP","SWK, EMN, SNA, AOS, GL, TTWO, LNC, NTRS, ADM, HBAN"
2021-08,"EIX, AVY, COO, BRO, STT, FDS, ROK, HOLX, JBHT, RHI","TER, BXP, CHD, PPG, SWK, ROP, BAX, INCY, ATO, IEX"
2021-09,"BAX, FDS, ADM, LNC, ROK, SWK, NTRS, ROL, ATO, VMC","DHI, POOL, EMN, DOV, MHK, INCY, PPG, TER, CHD, HBAN"
2021-10,"ROP, MAA, DOV, ROK, FE, IEX, ADM, ESS, CINF, CMI","CMS, COO, SNA, INCY, PNW, BAX, HOLX, ROL, MHK, GL"
2021-11,"DHI, AOS, POOL, FDS, ROK, EIX, ED, SJM, CHD, BRO","DOV, JBHT, SWK, GL, CMS, FE, CMI, ATO, RHI, ESS"
2021-12,"PNW, BRO, ADM, AEE, AOS, VMC, MHK, AFL, SWK, INCY","CMS, COO, MAA, DOV, FRT, DHI, ED, DTE, RHI, CINF"
2022-01,"GL, AFL, CINF, SJM, LNC, ATO, STT, ADM, RHI, DTE","ROP, AOS, NUE, NTRS, BXP, PNW, HBAN, CMS, EMN, BAX"
2022-02,"BXP, RHI, ROL, JBHT, ADM, CINF, HBAN, NUE, PNW, COO","MHK, IEX, GL, TTWO, ED, CMS, BAX, MAA, EMN, FE"
2022-03,"ATO, AEE, ESS, DTE, HOLX, ROL, FDS, BRO, AFL, APD","LNC, SWK, DHI, MHK, SNA, PPG, AVY, JBHT, GL, IEX"
2022-04,"NUE, AVY, SNA, MHK, SJM, ROK, CINF, HBAN, PNW, AOS","NTRS, TER, CHD, CMS, IEX, EIX, ADM, ROP, AEE, DTE"
2022-05,"NTRS, STT, DHI, EMN, ED, BAX, AFL, ROL, HBAN, APD","COO, ROK, NUE, ESS, FRT, POOL, SWK, PPG, FE, GL"
2022-06,"CHD, SJM, FDS, INCY, FE, EIX, PPG, DOV, AOS, JBHT","POOL, SWK, DHI, ROP, COO, SNA, TTWO, BRO, ROL, GL"
2022-07,"LNC, TTWO, ATO, EMN, EIX, FE, ADM, MAA, RHI, COO","ESS, ROL, DOV, POOL, CMS, PNW, BAX, SWK, CHD, CINF"
2022-08,"ADM, SJM, PNW, AFL, APD, EIX, FDS, HBAN, VMC, SWK","ROL, COO, AOS, MAA, PPG, CMS, ED, AEE, CINF, DTE"
2022-09,"ROL, GL, ATO, ROK, ESS, COO, ADM, APD, CINF, FDS","TTWO, STT, FRT, ROP, NTRS, JBHT, HBAN, SJM, IEX, RHI"
2022-10,"SJM, JBHT, EMN, TTWO, APD, TER, EIX, FDS, SWK, HOLX","MAA, BAX, ESS, POOL, BRO, CMS, DTE, BXP, NTRS, RHI"
2022-11,"AEE, FE, DOV, FDS, SNA, POOL, STT, JBHT, CINF, INCY","NTRS, SJM, HBAN, BRO, ADM, ROL, LNC, TTWO, BXP, ESS"
2022-12,"CMS, COO, DHI, SJM, FE, DTE, MHK, INCY, AFL, GL","ED, HOLX, FDS, NUE, BAX, ROP, TTWO, CHD, APD, AEE"
2023-01,"EIX, ROK, EMN, SNA, HBAN, HOLX, TTWO, JBHT, ESS, MAA","ADM, BAX, AEE, ROP, ROL, CMS, DTE, ED, GL, CHD"
2023-02,"CINF, ROK, CHD, PPG, HBAN, ROP, ESS, GL, INCY, LNC","MHK, BAX, BXP, APD, VMC, DOV, NUE, TER, SNA, PNW"
2023-03,"TTWO, ED, PNW, SJM, ROL, EIX, TER, DHI, CHD, AOS","BXP, STT, AVY, CMI, EMN, DTE, ROK, SNA, ATO, FDS"
2023-04,"CHD, AFL, SWK, HOLX, ESS, MHK, EIX, SNA, PPG, TTWO","TER, IEX, NTRS, CMI, AOS, GL, PNW, FDS, FE, JBHT"
2023-05,"TER, VMC, TTWO, ATO, ADM, CINF, AEE, BXP, DOV, APD","SWK, MHK, CMI, RHI, NUE, FRT, POOL, LNC, PNW, ROP"
2023-06,"FRT, AFL, ROL, CHD, JBHT, EMN, ESS, IEX, ADM, STT","DOV, BRO, DTE, CMS, ATO, SJM, INCY, CINF, AEE, ED"
2023-07,"NTRS, LNC, FDS, AVY, SWK, CMI, FRT, AEE, NUE, IEX","CHD, PPG, VMC, HOLX, MAA, RHI, DOV, AOS, STT, BAX"
2023-08,"BRO, AFL, AVY, DOV, ROP, INCY, CHD, IEX, HBAN, FE","PPG, SNA, VMC, EMN, GL, RHI, NUE, BXP, AOS, FDS"
2023-09,"AFL, JBHT, DHI, NUE, AOS, NTRS, IEX, EIX, ATO, ROK","SWK, MAA, ESS, BXP, INCY, EMN, TTWO, RHI, CMI, FDS"
2023-10,"GL, AOS, FE, ED, SWK, CMS, RHI, AEE, ESS, AFL","CINF, EMN, TER, BAX, LNC, POOL, FDS, CHD, BRO, APD"
2023-11,"ROP, POOL, MHK, RHI, VMC, DOV, AOS, ROL, COO, DTE","EMN, AVY, LNC, BAX, TER, PNW, INCY, APD, SJM, ESS"
2023-12,"AOS, DOV, SWK, JBHT, MAA, BAX, RHI, FRT, CMI, IEX","CINF, AEE, BRO, PNW, CHD, ADM, GL, HOLX, AFL, FE"
