Date,Avg Top Performers,Avg Bottom Performers
2002-02,6.0284,-3.4512
2002-03,8.0856,3.1056
2002-04,5.066800000000001,-8.098400000000002
2002-05,5.1292,-6.222
2002-06,-1.806,-7.674000000000001
2002-07,-6.1975999999999996,-12.250800000000002
2002-08,6.6712,-5.0244
2002-09,-4.2307999999999995,-10.1732
2002-10,8.701199999999998,-1.8844000000000003
2002-11,13.526399999999999,5.724
2002-12,-0.7036000000000001,-7.856799999999998
2003-01,-1.1371999999999998,-7.749200000000001
2003-02,-0.868,-6.765599999999999
2003-03,6.5624,-5.148
2003-04,8.4852,9.695599999999999
2003-05,10.939600000000002,8.894799999999998
2003-06,5.352,-3.3552
2003-07,9.8472,0.0939999999999998
2003-08,6.422,-1.9332
2003-09,5.15,-5.5724
2003-10,9.253599999999999,6.5092
2003-11,6.1196,-0.8492000000000001
2003-12,5.038,1.7988
2004-01,6.0532,-1.9251999999999998
2004-02,6.0504,0.03919999999999993
2004-03,7.4368,-1.5719999999999998
2004-04,1.2671999999999999,-5.9252
2004-05,5.5376,-1.7736
2004-06,7.2988,1.6099999999999997
2004-07,-0.7596,-5.790000000000001
2004-08,5.894799999999999,-3.2644000000000006
2004-09,7.193200000000001,-1.1264
2004-10,6.8420000000000005,-0.7579999999999998
2004-11,7.0928,3.8600000000000008
2004-12,5.8248,2.1124
2005-01,1.8328,-5.3588
2005-02,6.3776,-0.98
2005-03,1.4367999999999999,-4.4796
2005-04,3.6556,-7.5527999999999995
2005-05,4.928800000000001,4.3912
2005-06,5.834799999999999,-3.4075999999999995
2005-07,8.6724,5.2504
2005-08,0.7339999999999999,-3.4544
2005-09,4.588,-3.4804000000000004
2005-10,3.2960000000000003,-5.295599999999999
2005-11,6.2072,1.7268
2005-12,0.5948000000000002,-1.5892
2006-01,10.3776,0.6696
2006-02,5.5367999999999995,-2.7319999999999998
2006-03,8.5168,-3.0883999999999996
2006-04,5.435999999999999,-4.3348
2006-05,-1.4196,-3.4764
2006-06,5.2548,-3.7423999999999995
2006-07,4.465199999999999,-6.557600000000001
2006-08,6.0927999999999995,-0.9743999999999998
2006-09,4.6704,-2.0756
2006-10,5.8316,2.4996
2006-11,6.784000000000001,-1.7391999999999999
2006-12,3.12,-3.65
2007-01,10.483200000000002,-0.6892
2007-02,3.1503999999999994,-3.0568
2007-03,4.9959999999999996,-2.5856
2007-04,6.6096,0.7932000000000001
2007-05,6.0692,-1.4708
2007-06,-0.5132000000000001,-5.5527999999999995
2007-07,-0.6276,-8.0288
2007-08,5.3936,-4.0428
2007-09,7.139600000000001,-3.5340000000000003
2007-10,7.7956,-3.4856
2007-11,-1.5464000000000002,-5.3052
2007-12,3.6572000000000005,-4.070399999999999
2008-01,4.162400000000001,-7.015599999999999
2008-02,1.9980000000000004,-7.2696
2008-03,4.279599999999999,-3.574
2008-04,7.1091999999999995,3.7044
2008-05,6.742800000000001,-3.0164
2008-06,-6.428,-13.290000000000003
2008-07,10.9988,-6.4428
2008-08,7.566799999999998,-0.18280000000000002
2008-09,-3.3432,-11.943599999999996
2008-10,-20.7284,-20.586800000000004
2008-11,3.0079999999999996,-10.751199999999999
2008-12,12.157599999999997,-4.967600000000001
2009-01,-4.8584000000000005,-17.665200000000002
2009-02,-11.693200000000001,-14.611999999999998
2009-03,14.7596,6.7532
2009-04,25.976799999999997,11.035599999999999
2009-05,12.043999999999999,-6.3348
2009-06,7.155600000000001,-4.2104
2009-07,13.360400000000002,11.929199999999998
2009-08,8.4884,1.286
2009-09,6.044,-0.10120000000000007
2009-10,-2.994,-5.829599999999999
2009-11,7.6788,2.4859999999999998
2009-12,7.4576,2.8223999999999996
2010-01,0.2587999999999997,-4.6008000000000004
2010-02,7.106,2.3372
2010-03,7.216,6.1808
2010-04,9.5364,-0.4684
2010-05,-6.624,-8.5064
2010-06,-2.872,-7.8187999999999995
2010-07,7.602399999999999,10.608400000000001
2010-08,-1.5352,-7.138800000000001
2010-09,9.954,10.217999999999998
2010-10,5.6332,1.206
2010-11,4.0868,-3.3415999999999997
2010-12,5.9,9.627200000000002
2011-01,6.506800000000001,-1.1752
2011-02,6.433999999999998,0.6779999999999999
2011-03,5.881600000000001,-2.22
2011-04,6.647199999999999,0.8768
2011-05,1.2820000000000003,-4.2052
2011-06,-1.232,-2.0836
2011-07,-2.7088,-6.5912000000000015
2011-08,-1.2012,-8.876
2011-09,-4.5732,-12.7404
2011-10,16.0224,11.509199999999998
2011-11,4.2716,-3.8243999999999994
2011-12,6.582000000000001,-1.2764
2012-01,9.0916,2.5444
2012-02,6.53,-0.6240000000000001
2012-03,5.1076,1.3736000000000002
2012-04,5.462399999999999,-2.4016
2012-05,-2.2008,-7.1548
2012-06,6.1684,-1.1332
2012-07,4.7272,-3.3411999999999993
2012-08,6.5,-3.4084000000000003
2012-09,4.7428,0.2576000000000001
2012-10,4.3216,-2.1048
2012-11,5.586799999999999,-2.1808
2012-12,5.203199999999999,-1.5028
2013-01,6.975600000000001,6.856799999999998
2013-02,5.926799999999999,-0.7308
2013-03,5.5788,1.806
2013-04,5.1152,-3.9295999999999998
2013-05,5.5308,-2.6260000000000003
2013-06,0.25640000000000013,-2.6368
2013-07,6.4468,6.7224
2013-08,-1.9403999999999997,-3.8371999999999997
2013-09,6.4708000000000006,1.6424
2013-10,6.320000000000001,0.7727999999999998
2013-11,4.5840000000000005,-3.0787999999999998
2013-12,5.1836,0.2131999999999999
2014-01,1.7884000000000002,-3.7363999999999997
2014-02,5.634000000000001,2.3396
2014-03,4.6011999999999995,-2.2108
