Date,Avg Top Performers,Avg Bottom Performers
2004-01,0.02538896848,0.0029729615599999996
2004-02,0.02505309112,0.005592193319999999
2004-03,0.02398632916,0.0040578540224
2004-04,0.02517622068,0.003000425608
2004-05,0.024418083240000003,0.00353058564
2004-06,0.024045998600000004,0.00227810576
2004-07,0.02432608924,0.0026881202400000003
2004-08,0.02365741464,0.0027909909599999993
2004-09,0.02100702572,0.0014773268919999998
2004-10,0.0227573382,0.00140246544
2004-11,0.02134735204,0.00192901328
2004-12,0.021255617040000004,0.0012583391276
2005-01,0.02048349644,0.0005626001600000002
2005-02,0.018707604440000004,0.00020774468399999995
2005-03,0.01818068268,-0.00077926852
2005-04,0.017309506920000006,-0.0006183981999999998
2005-05,0.016109069200000003,-0.0012455870800000002
2005-06,0.01582269108,-0.0008496042799999999
2005-07,0.016145175,-0.00242409052
2005-08,0.017859462960000003,-0.0013791801199999998
2005-09,0.01757957096,-0.0015779544800000002
2005-10,0.01599412668,-0.00333229248
2005-11,0.015269561280000002,-0.00170878924
2005-12,0.01519082528,-0.00259072246
2006-01,0.014391219,-0.00409616184
2006-02,0.01532426956,-0.0026098421199999998
2006-03,0.016720842,-0.0012937652560000002
2006-04,0.01686750136,-0.0006615827199999999
2006-05,0.0160323834,-0.00083273184
2006-06,0.01579656716,-0.0005502665200000002
2006-07,0.0164024034,-0.00049131772
2006-08,0.015533810360000002,-0.0012831920400000001
2006-09,0.01523494616,-0.00087105256
2006-10,0.014708780280000002,-0.00140186172
2006-11,0.0148691804,-0.0017634209119999997
2006-12,0.01436165512,-0.0016682948399999997
2007-01,0.013602693199999998,-0.0016254592600000002
2007-02,0.014825457399999999,-0.0012762504799999999
2007-03,0.01557950916,-0.0016611290000000001
2007-04,0.01371929744,-0.0025870707999999997
2007-05,0.014353416720000001,-0.00282145644
2007-06,0.013677958080000002,-0.00286434646
2007-07,0.01191609748,-0.0034754532159999994
2007-08,0.011921244759999998,-0.005019382451999999
2007-09,0.01149649224,-0.0056539548
2007-10,0.01164631132,-0.007056044104
2007-11,0.011724785040000001,-0.00787178296
2007-12,0.011905361080000001,-0.0072501549600000005
2008-01,0.011480227519999999,-0.006762342480000001
2008-02,0.012405467960000003,-0.0047545174
2008-03,0.01262345388,-0.00546781684
2008-04,0.01303706492,-0.005308255636
2008-05,0.013163726560000002,-0.0049559094360000005
2008-06,0.012743215560000003,-0.005076604888
2008-07,0.01256395584,-0.006757438360000001
2008-08,0.012141955199999999,-0.00640615728
2008-09,0.01251881908,-0.005294279044800001
2008-10,0.01240858364,-0.00468860752
2008-11,0.01164954464,-0.005254105564
2008-12,0.01280272644,-0.004627327544
2009-01,0.013053747360000001,-0.0034334054
2009-02,0.012078430360000001,-0.00469116596
2009-03,0.011485918199999999,-0.005409873684399999
2009-04,0.011866653,-0.00539710068
2009-05,0.013758515879999999,-0.001173952496
2009-06,0.012400739959999997,-0.0026078751
2009-07,0.012136290039999999,-0.0022166029599999994
2009-08,0.013805283319999999,-0.0012039282800000001
2009-09,0.01378570324,-0.0004751886119999999
2009-10,0.0131832434,-0.00022546059999999985
2009-11,0.01354924936,-0.0013007892399999998
2009-12,0.013308274600000001,-0.00199503424
2010-01,0.014066296439999999,-0.00069230764
2010-02,0.013786901839999999,-0.00108052188
2010-03,0.013774257799999998,-0.001694785136
2010-04,0.013108116199999999,-0.00140784548
2010-05,0.013792154519999999,-0.00039167376
2010-06,0.015152226960000001,0.00020845167999999998
2010-07,0.01592365968,0.0006604835199999999
2010-08,0.01549385728,0.0018735334400000001
2010-09,0.016374950240000002,0.00211216084
2010-10,0.01663935188,0.0025048636799999994
2010-11,0.01693862572,0.00171754416
2010-12,0.01633794576,0.0011462737199999997
2011-01,0.01611875444,0.0010119484400000001
2011-02,0.013872927000000002,0.00020074295999999983
2011-03,0.0135269256,-0.00020464252000000003
2011-04,0.01431657304,-0.0009917494000000002
2011-05,0.014387197120000002,-0.0007884370400000002
2011-06,0.014103122079999999,-0.00023017887999999986
2011-07,0.015063328760000001,-0.0008441282
2011-08,0.01293030508,-0.0015264954359999999
2011-09,0.013287094999999997,-0.0017162036000000003
2011-10,0.01270609544,-0.00280937868
2011-11,0.013857998160000001,-0.0033174753599999997
2011-12,0.01241523472,-0.00559401964
2012-01,0.01281585468,-0.005813160239999999
2012-02,0.012475206999999999,-0.00420224496
2012-03,0.013347236240000003,-0.004550645376
2012-04,0.01328165824,-0.00486717548
2012-05,0.0135252648,-0.00494376624
2012-06,0.015086776080000001,-0.0038336773712000006
2012-07,0.0142964896,-0.004368130656
2012-08,0.013358055839999999,-0.0051458339200000005
2012-09,0.0121120798,-0.00517223148
2012-10,0.012123113319999998,-0.0047723548799999994
2012-11,0.0132719492,-0.0028784286799999996
2012-12,0.01255576248,-0.0014568536000000001
2013-01,0.01187234312,-0.00161651736
2013-02,0.012134367759999997,-0.00216311408
2013-03,0.01182477456,-0.0017682782799999998
2013-04,0.011768171599999998,-0.00203014244
2013-05,0.011534903919999999,-0.003646121
2013-06,0.01109069376,-0.004284644136
2013-07,0.010928206959999999,-0.004373298919999999
2013-08,0.010724004040000002,-0.004469371975999999
2013-09,0.01037469464,-0.0046556429199999996
2013-10,0.0102656378,-0.00458889726
2013-11,0.01026848808,-0.0046458535720000005
2013-12,0.010224036,-0.00553269768
2014-01,0.010077732159999998,-0.005714319512
2014-02,0.010796525999999999,-0.004989151679999999
2014-03,0.01069789016,-0.005152669608
2014-04,0.00978023064,-0.0045882882
2014-05,0.009408782999999999,-0.00452698956
