Date,Avg Top Performers,Avg Bottom Performers
2002-02,6.572,-3.4129999999999994
2002-03,2.189,7.865000000000002
2002-04,-0.7220000000000002,-5.142
2002-05,0.543,0.3789999999999999
2002-06,-0.7879999999999998,-5.101000000000001
2002-07,-5.777,-7.731999999999999
2002-08,1.2289999999999999,-3.5340000000000003
2002-09,-9.69,-4.3469999999999995
2002-10,4.266,5.082
2002-11,6.026999999999999,6.215
2002-12,-2.716,-2.8580000000000005
2003-01,-2.4259999999999997,-0.40799999999999964
2003-02,4.993,-2.991
2003-03,0.9390000000000001,1.8400000000000003
2003-04,3.6739999999999995,9.300999999999998
2003-05,9.673,7.196
2003-06,-0.8379999999999999,-0.21900000000000003
2003-07,2.803,4.947
2003-08,1.239,3.4989999999999997
2003-09,1.866,0.5280000000000001
2003-10,9.088000000000001,9.582999999999998
2003-11,5.3,1.539
2003-12,1.0619999999999998,0.355
2004-01,3.7739999999999996,-0.518
2004-02,6.545,-2.2510000000000003
2004-03,2.783,5.439
2004-04,-5.4940000000000015,-0.4150000000000002
2004-05,2.8600000000000003,-0.15
2004-06,2.275,6.3100000000000005
2004-07,-3.277,-5.116
2004-08,5.753,0.901
2004-09,0.18499999999999997,9.217
2004-10,1.8809999999999998,1.371
2004-11,5.968999999999999,2.968
2004-12,3.338,5.526999999999999
2005-01,-1.504,-1.8010000000000002
2005-02,7.042,-1.703
2005-03,-3.7700000000000005,-0.5229999999999996
2005-04,-6.303,-2.37
2005-05,4.388,5.986999999999999
2005-06,-2.998,0.853
2005-07,6.425999999999999,4.575000000000001
2005-08,-1.494,-1.5020000000000002
2005-09,1.6219999999999999,-2.2129999999999996
2005-10,-1.0580000000000003,1.6639999999999997
2005-11,2.6579999999999995,3.3619999999999997
2005-12,-1.426,-0.9940000000000001
2006-01,4.345000000000001,6.288
2006-02,6.555,-2.4970000000000003
2006-03,5.6450000000000005,3.8819999999999992
2006-04,-2.688,2.071
2006-05,-4.671,-1.49
2006-06,1.936,-1.6339999999999997
2006-07,-1.6219999999999999,-3.599
2006-08,2.745,1.7440000000000002
2006-09,0.15299999999999997,3.8440000000000003
2006-10,1.5740000000000003,2.79
2006-11,2.321,3.25
2006-12,-0.9339999999999999,0.06400000000000002
2007-01,4.869,4.391
2007-02,5.407000000000001,-0.8630000000000001
2007-03,2.096,1.045
2007-04,3.2969999999999997,5.45
2007-05,1.831,1.3679999999999999
2007-06,-1.8039999999999998,-0.9349999999999999
2007-07,-4.379,-0.916
2007-08,-1.287,-0.30799999999999994
2007-09,0.5270000000000001,4.65
2007-10,3.8319999999999994,3.6390000000000002
2007-11,-2.2680000000000002,-2.869
2007-12,0.3269999999999998,-1.4979999999999998
2008-01,-0.3010000000000001,-6.714
2008-02,11.409000000000002,-8.594999999999999
2008-03,-1.413,2.053
2008-04,8.023,3.4449999999999994
2008-05,4.76,0.7479999999999999
2008-06,-10.523,-12.528
2008-07,-1.9849999999999999,2.6759999999999997
2008-08,-0.7619999999999999,8.043
2008-09,-14.952000000000002,-4.6209999999999996
2008-10,-20.253000000000004,-29.752999999999997
